313;GBXM00Y000089;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/gbxm00y000089-bong-tai-vang-18k-dinh-da-cz-pnj-01.png;Bông tai Vàng 18K đính đá CZ PNJ XM00Y000089;2.731.000;2;3;7;;;Trắng;;;;Nữ;;;3,781;Vàng 18K;;;;;;;;;;;;;;;;;;;;0
314;GBXMXMW000161;https://cdn.pnj.io/images/thumbnails/300/300/detailed/36/gbxmxmw000161-bong-tai-vang-trang-10k-dinh-da-ecz-swarovski-pnj-galaxy-01.png;Bông tai Vàng trắng 10K đính đá ECZ PNJ Galaxy XMXMW000161;3.440.000;2;3;6;Galaxy Collection;ECZ;Trắng;;;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;4,28944;Vàng 10K;Thời trang;;;;;;;;;;;;;;;;;;;0
315;SBXMXMK000168;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/sbd2kn14174.100-bong-tai-bac-pnjsilver-dinh-da.png;Bông tai bạc đính đá PNJSilver hình vuông XMXMK000168;451.000;2;2;10;;CZ;Trắng;Vuông;CZ;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng;;;Tinh tế;;;;;;;;;;;;;;;;;;;0
316;SBXM00K000181;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/sbxm00k000181-bong-tai-bac-dinh-da-pnjsilver.png;Bông tai bạc đính đá PNJSilver XM00K000181;347.000;2;2;6;;CZ;Trắng;Tròn;;;Nữ;Sinh nhật,Tình yêu;Cho Nàng;;;Cảm xúc;;;;;;;;;;;;;;;;;;;0
317;GBXMXMW000175;https://cdn.pnj.io/images/thumbnails/300/300/detailed/97/gbxmxmw000175-bong-tai-vang-trang-10k-dinh-da-ecz-pnj.png;Bông tai Vàng trắng 10K đính đá ECZ PNJ XMXMW000175;3.562.000;2;3;7;;ECZ;Trắng;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;6,34144;Vàng 10K;Thời trang;;;;;;;;;;;;;;;;;;;0
318;GBXMXMY000136;https://cdn.pnj.io/images/thumbnails/300/300/detailed/39/gbdrya88204.100-bong-tai-pnj-vang-14k-dinh-da-cz_0.png;Bông tai Vàng 14K đính đá CZ PNJ XMXMY000136;4.132.000;2;3;8;;CZ;Trắng;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;5,44429;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
319;GBXM00W000132;https://cdn.pnj.io/images/thumbnails/300/300/detailed/27/gbdrwb78508.106-bong-tai-pnj-mystery-vang-trang-10k-dinh-da-ecz.png;Bông tai Vàng trắng 10K đính đá ECZ PNJ Mystery XM00W000132;2.421.000;2;3;9;Huyền bí - Mystery;ECZ;Trắng;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;3,54167;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
320;GBXMXMC000041;https://cdn.pnj.io/images/thumbnails/300/300/detailed/27/gbxmxmc000041-bong-tai-vang-10k-dinh-da-ecz-swarovski-pnj-01.png;Bông tai Vàng 10K đính đá ECZ PNJ XMXMC000041;3.397.000;2;3;8;Huyền bí - Mystery;ECZ;Trắng;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;4,52333;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
321;GBXMXMY000132;https://cdn.pnj.io/images/thumbnails/300/300/detailed/39/gbdrya87965.100-bong-tai-pnj-vang-14k-dinh-da-cz_0.png;Bông tai Vàng 14K đính đá CZ PNJ XMXMY000132;4.308.000;2;3;6;;CZ;Trắng;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;5,89;Vàng 14K;;;;;;;;;;;;;;;;;;;;0
322;GBXMXMC000044;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/gbxmxmc000044-bong-tai-vang-10k-dinh-da-ecz-swarovski-pnj-mystery-01.png;Bông tai Vàng 10K đính đá ECZ PNJ Mystery XMXMC000044;3.556.000;2;3;7;Huyền bí - Mystery;ECZ;Trắng;Tròn;ECZ - Swarovski;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;4,905;Vàng 10K;;;;;;;;;;;;;;;;;;;;0
323;SIZTZTY060003;https://cdn.pnj.io/images/thumbnails/300/300/detailed/86/siztzty060003-hat-charm-xo-diy-dinh-da-pnjsilver-cung-kim-nguu.png;Hạt charm xỏ DIY đính đá PNJSilver cung Kim Ngưu ZTZTY060003;425.000;8;2;5;;Sythetic;Trắng;Tròn;Sythetic;Trắng;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
324;SI0000H060001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/79/si0000h060001-hat-charm-xo-diy-pnjsilver-hinh-canh-buom-01.png;Hạt charm xỏ DIY PNJSilver hình cánh bướm 0000H060001;395.000;8;2;6;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
325;SIZTZTW060000;https://cdn.pnj.io/images/thumbnails/300/300/detailed/61/siztztw060000-hat-charm-treo-diy-pnjsilver.png;Hạt charm xỏ DIY PNJSilver ZTZTW060000;420.000;8;2;6;Vòng Tay Charm D.I.Y;Sythetic;;;Sythetic;;Nữ;;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
326;SIZT00K060010;https://cdn.pnj.io/images/thumbnails/300/300/detailed/99/sizt00k060010-hat-charm-xo-diy-pnjsilver-hinh-det-tron.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn ZT00K060010;400.000;8;2;8;Vòng Tay Charm D.I.Y;Xoàn mỹ;Đỏ;Trái tim;Xoàn mỹ;Trắng;Nữ;Sinh nhật,Ngày kỷ niệm;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
327;SI0000L060001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/79/si0000l060001-hat-charm-xo-diy-pnjsilver-hinh-trai-tim-luoi-01.png;Hạt charm xỏ DIY PNJSilver hình trái tim lưới 0000L060001;295.000;8;2;9;;Không gắn đá;;;Không gắn đá;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
328;SI0000K060183;https://cdn.pnj.io/images/thumbnails/300/300/detailed/39/sinikk14421.000-hat-charm-diy-pnjsilver-hinh-co-bon-la.png;Hạt charm xỏ DIY PNJSilver hình cỏ bốn lá 0000K060183;360.000;8;2;6;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
329;SIXMXMK060101;https://cdn.pnj.io/images/thumbnails/300/300/detailed/96/sixmxmk060101-hat-charm-xo-diy-pnjsilver-hinh-trai-tim-khac-chu-i-love-you-dinh-hat.png;Hạt charm xỏ DIY PNJSilver hình trái tim khắc chữ I Love You đính hạt XMXMK060101;370.000;8;2;6;Vòng Tay Charm D.I.Y;Xoàn mỹ;Trắng;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
330;SI0000H000002;https://cdn.pnj.io/images/thumbnails/300/300/detailed/64/si0000h000002-hat-charm-treo-tre-em-bac-pnjsilver-gem-melting-hinh-vien-keo-0000h000002.png;Hạt charm treo trẻ em DIY PNJSilver Gem Melting hình viên kẹo 0000H000002;295.000;8;2;7;Gem Melting;Không gắn đá;;;Không gắn đá;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
331;SI0000A000002;https://cdn.pnj.io/images/thumbnails/300/300/detailed/35/si0000a000002-hat-charm-xo-diy-pnjsilver-01.png;Hạt charm xỏ DIY PNJSilver 0000A000002;350.000;8;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
332;SI1D1DK060000;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/si1d1dk060000-Hat-charm-xo-diy-pnjsilver-01.png;Hạt charm xỏ DIY PNJSilver 1D1DK060000;270.000;8;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
333;SI0000C000005;https://cdn.pnj.io/images/thumbnails/300/300/detailed/64/si0000c000005-hat-charm-treo-tre-em-bac-pnjsilver-gem-melting-hinh-que-kem-0000c000005.png;Hạt charm treo trẻ em DIY PNJSilver Gem Melting hình que kem 0000C000005;315.000;8;2;8;Gem Melting;Không gắn đá;;;Không gắn đá;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
334;SI1D1DK060008;https://cdn.pnj.io/images/thumbnails/300/300/detailed/32/si1d1dk060008-hat-charm-xo-diy-pnjsilver-hinh-tron-mau-do-01.png;Hạt charm xỏ DIY PNJSilver hình tròn màu đỏ 1D1DK060008;370.000;8;2;8;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
335;SI0000Z000001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/64/si0000z000001-hat-charm-treo-tre-em-bac-pnjsilver-gem-melting-hinh-ly-kem-0000z000001.png;Hạt charm treo trẻ em DIY PNJSilver Gem Melting hình ly kem 0000Z000001;315.000;8;2;7;Gem Melting;Không gắn đá;;;Không gắn đá;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
336;SI1D1DK060009;https://cdn.pnj.io/images/thumbnails/300/300/detailed/83/si1d1dk060009-hat-charm-xo-diy-pnjsilver-hinh-tron-mau-xanh.png;Hạt charm xỏ DIY PNJSilver hình tròn màu xanh 1D1DK060009;370.000;8;2;8;Vòng Tay Charm D.I.Y;;Đang cập nhật;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
337;SI0000C000001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/64/si0000c000001-hat-charm-treo-tre-em-bac-pnjsilver-gem-melting-hinh-doi-giay-0000c000001.png;Hạt charm treo trẻ em DIY PNJSilver Gem Melting hình chiếc giày 0000C000001;345.000;8;2;8;Gem Melting;Không gắn đá;;;Không gắn đá;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
338;SI0000K060199;https://cdn.pnj.io/images/thumbnails/300/300/detailed/41/sinikk14479.000-hat-charm-diy-pnjsilver-hinh-det-tron-mau-xanh-la_0.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn màu xanh lá 0000K060199;320.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
339;SI0000C000003;https://cdn.pnj.io/images/thumbnails/300/300/detailed/64/si0000c000003-hat-charm-treo-tre-em-bac-pnjsilver-gem-melting-hinh-banh-kem-0000c000003.png;Hạt charm treo trẻ em DIY PNJSilver Gem Melting hình bánh kem 0000C000003;355.000;8;2;6;Gem Melting;Không gắn đá;;;Không gắn đá;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
340;SI1D1DK060015;https://cdn.pnj.io/images/thumbnails/300/300/detailed/96/si1d1dk060015-hat-charm-xo-diy-pnjsilver-hinh-det-tron.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn 1D1DK060015;370.000;8;2;8;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Ngày kỷ niệm;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
341;SIXMXMK060022;https://cdn.pnj.io/images/thumbnails/300/300/detailed/81/sixmxmk060022-hat-charm-xo-diy-pnjsilver-hinh-tron-gia-co.png;;370.000;8;2;10;Vòng Tay Charm D.I.Y;;Đang cập nhật;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
342;SI0000C000002;https://cdn.pnj.io/images/thumbnails/300/300/detailed/64/si0000c000002-hat-charm-treo-tre-em-bac-pnjsilver-gem-melting-hinh-ao-em-be-0000c000002.png;Hạt charm treo trẻ em DIY PNJSilver Gem Melting hình áo em bé 0000C000002;315.000;8;2;5;Gem Melting;Không gắn đá;;;Không gắn đá;;Trẻ em;Sinh nhật;Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
343;SI00XMW060000;https://cdn.pnj.io/images/thumbnails/300/300/detailed/68/si00xmw060000-charm-bac-dinh-da-pnjsilver-0014.png;Hạt charm xỏ DIY PNJSilver hình tim đôi 00XMW060000;365.000;8;2;5;;Không gắn đá;;;Xoàn mỹ;;Nữ;Sinh nhật;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
344;SI0000K060170;https://cdn.pnj.io/images/thumbnails/300/300/detailed/39/sinikk14344.000-hat-charm-diy-pnjsilver-hinh-det-tron-mau-trang.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn 0000K060170;270.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
345;;https://cdn.pnj.io/images/thumbnails/300/300/detailed/95/si0000k060141-hat-charm-xo-diy-pnjsilver-hinh-chu-meo.png;;370.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Chàng,Cho Bé;;;;;;;;;;;;;;;;;;;;;;0
346;SIZT00K060004;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/sizt00k060004-hat-charm-xo-diy-pnjsilver-hinh-tron-gia-co-01.png;Hạt charm chặn DIY PNJSilver hình tròn giả cổ đính hạt xanh ZT00K060004;370.000;8;2;9;Vòng Tay Charm D.I.Y;;Đang cập nhật;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
347;SIXMXMK060084;https://cdn.pnj.io/images/thumbnails/300/300/detailed/89/sixmxmk060084-hat-charm-xo-diy-pnjsilver-01.png;;370.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
348;SIXMXMK060096;https://cdn.pnj.io/images/thumbnails/300/300/detailed/98/sixmxmk060096-hat-charm-xo-diy-pnjsilver-hinh-det-tron.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn XMXMK060096;380.000;8;2;9;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
349;SIXMXMK060050;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/sinikk13537.000-hat-charm-diy-pnjsilver.png;Hạt charm xỏ DIY PNJSilver hình tròn hoa văn XMXMK060050;470.000;8;2;8;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
350;SIXMXMK060014;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/sixmxmk060014-hat-charm-chan-diy-pnjsilver-hinh-soi-day-xich-gia-co-01.png;Hạt charm chặn DIY PNJSilver hình sợi dây xích giả cổ XMXMK060014;500.000;8;2;6;Vòng Tay Charm D.I.Y;;Đang cập nhật;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
351;SI0000K060100;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/si0000k060100-hat-charm-chan-diy-pnjsilver-hinh-soi-day-xich-co-bon-la-01.png;Hạt charm chặn DIY PNJSilver hình sợi dây xích cỏ bốn lá 0000K060100;500.000;8;2;7;Vòng Tay Charm D.I.Y;;Đang cập nhật;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
352;SI1D1DK060010;https://cdn.pnj.io/images/thumbnails/300/300/detailed/95/si1d1dk060010-hat-charm-xo-diy-pnjsilver-hinh-tron-dinh-hat-mau-xanh-bien-001.png;Hạt charm xỏ DIY PNJSilver hình tròn đính hạt màu xanh biển 1D1DK060010;370.000;8;2;8;Vòng Tay Charm D.I.Y;;Nhiều màu;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
353;SIZT00A000002;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/sinikk13941.401-hat-charm-diy-pnjsilver-dinh-da-mau-xanh.png;Hạt charm xỏ DIY PNJSilver hình trụ đính đá màu xanh dương ZT00A000002;350.000;8;2;8;Vòng Tay Charm D.I.Y;;;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
354;SI1D1DK060014;https://cdn.pnj.io/images/thumbnails/300/300/detailed/38/sinikk13283.000-hat-charm-diy-pnjsilver-hinh-det-tron-mau-xanh.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn màu xanh 1D1DK060014;370.000;8;2;7;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
355;SI1D1DK060011;https://cdn.pnj.io/images/thumbnails/300/300/detailed/38/sbd2kn06567.100-bong-tai-bac-pnjsilver-dinh-da-02.png;Hạt charm xỏ DIY PNJSilver 1D1DK060011;370.000;8;2;5;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
356;SI0000K060085;https://cdn.pnj.io/images/thumbnails/300/300/detailed/83/si0000k060085-hat-charm-xo-diy-pnjsilver-mau-do_hti2-od.png;Hạt charm xỏ DIY PNJSilver màu đỏ 0000K060085;270.000;8;2;5;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
357;SIZT00A000003;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/sizt00a000003-hat-charm-xo-diy-pnjsilver-hinh-tru-dinh-da-mau-xanh-01.png;Hạt charm xỏ DIY PNJSilver hình trụ đính đá màu xanh ZT00A000003;350.000;8;2;6;Vòng Tay Charm D.I.Y;;;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
358;SI0000K060145;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/sinikk13930.000-hat-charm-diy-pnjsilver-hinh-det-tron-mau-xanh.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn màu xanh 0000K060145;270.000;8;2;5;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
359;SIXMXMK060023;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/sixmxmk060023-hat-charm-xo-diy-pnjsilver-hinh-tron-hoa-van-gia-co-01.png;Hạt charm xỏ DIY PNJSilver hình tròn hoa văn giả cổ XMXMK060023;370.000;8;2;9;Vòng Tay Charm D.I.Y;;Đang cập nhật;;;;Nữ;;;;;;;;;;;;;;;;;;;;;;;;0
360;SI0000K060080;https://cdn.pnj.io/images/thumbnails/300/300/detailed/46/si0000k060080-hat-charm-xo-diy-pnjsilver-mau-vang-1.png;Hạt charm xỏ DIY PNJSilver màu vàng 0000K060080;270.000;8;2;9;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
361;SI0000K060118;https://cdn.pnj.io/images/thumbnails/300/300/detailed/41/si0000k060118-hat-charm-xo-diy-pnjsilver-01.png;Hạt charm xỏ DIY PNJSilver 0000K060118;370.000;8;2;8;Vòng Tay Charm D.I.Y;;;;;;;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
362;SI0000K060106;https://cdn.pnj.io/images/thumbnails/300/300/detailed/81/0000k060106-hat-charm-xo-diy-pnjsilver__2_.png;Hạt charm xỏ DIY PNJSilver 0000K060106;270.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng,Cho Mẹ;;;;;;;;;;;;;;;;;;;;;;0
363;SI0000K060173;https://cdn.pnj.io/images/thumbnails/300/300/detailed/39/sinikk14347.000-hat-charm-diy-pnjsilver-hinh-det-tron-mau-do.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn màu đỏ hoa văn 0000K060173;300.000;8;2;5;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
364;SI1D1DK060001;https://cdn.pnj.io/images/thumbnails/300/300/detailed/79/si1d1dk060001-hat-charm-diy-pnjsilver.png;Hạt charm xỏ DIY PNJSilver 1D1DK060001;270.000;8;2;7;Vòng Tay Charm D.I.Y;;Nhiều màu;Tròn;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
365;SI0000K060203;https://cdn.pnj.io/images/thumbnails/300/300/detailed/42/sinikk14529.000-hat-charm-diy-pnjsilver-hinh-bong-hoa-nhieu-mau-dinh-da-0.png;Hạt charm xỏ DIY PNJSilver hình bông hoa nhiều màu 0000K060203;520.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
366;SI0000K060197;https://cdn.pnj.io/images/thumbnails/300/300/detailed/41/sinikk14477.000-hat-charm-diy-pnjsilver-hinh-det-tron-mau-vang_0.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn màu vàng 0000K060197;320.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
367;SI0000K060184;https://cdn.pnj.io/images/thumbnails/300/300/detailed/39/si0000k060184-hat-charm-xo-diy-pnjsilver-hinh-tron-hoa-tiet-trai-tim-01.png;Hạt charm xỏ DIY PNJSilver hình tròn họa tiết trái tim 0000K060184;360.000;8;2;10;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
368;SIZT00K060006;https://cdn.pnj.io/images/thumbnails/300/300/detailed/87/SIZT00K060006-hat-charm-xo-DIY-PNJSilver.png;Hạt charm xỏ DIY PNJSilver ZT00K060006;370.000;8;2;10;;Synthetic;;Tròn;;;Unisex;Sinh nhật,Tình yêu,Ngày kỷ niệm;Cho Nàng,Cho Chàng;;;;;;;;;;;;;;;;;;;;;;0
369;SIZT00K060019;https://cdn.pnj.io/images/thumbnails/300/300/detailed/38/sinikk14018.000-hat-charm-diy-pnjsilver-hinh-con-cu-01.png;Hạt charm xỏ DIY PNJSilver hình con cú ZT00K060019;340.000;8;2;7;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
370;SI0000K060155;https://cdn.pnj.io/images/thumbnails/300/300/detailed/80/si0000k060155-hat-charm-diy-pnjsilver-hinh-tron-hoa-tiet-cay.png;Hạt charm xỏ DIY PNJSilver họa tiết cây 0000K060155;300.000;8;2;7;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
371;SIXMXMK060064;https://cdn.pnj.io/images/thumbnails/300/300/detailed/94/sixmxmk060064-hat-charm-diy-pnjsilver-001.png;Hạt charm DIY PNJSilver XMXMK060064;410.000;8;2;8;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
372;SIXMXMK060076;https://cdn.pnj.io/images/thumbnails/300/300/detailed/41/sinikk14021.000-hat-charm-diy-pnjsilver-hinh-tron-dinh-da_0.png;Hạt charm xỏ DIY PNJSilver hình tròn đính hạt XMXMK060076;400.000;8;2;5;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
373;SIXMXMK060059;https://cdn.pnj.io/images/thumbnails/300/300/detailed/89/sixmxmk060059-hat-charm-xo-diy-pnjsilver-01.png;Hạt charm xỏ DIY PNJSilver XMXMK060059;420.000;8;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
374;SIXMXMK060092;https://cdn.pnj.io/images/thumbnails/300/300/detailed/83/sixmxmk060092-hat-charm-xo-diy-pnjsilver-hinh-det-tron_7k4z-ui.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn XMXMK060092;370.000;8;2;9;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
375;SI0000K060171;https://cdn.pnj.io/images/thumbnails/300/300/detailed/39/sinikk14345.000-hat-charm-diy-pnjsilver-hinh-det-tron-mau-den-hoa-van.png;Hạt charm xỏ DIY PNJSilver hình dẹt tròn màu đen hoa văn 0000K060171;300.000;8;2;5;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
376;SIXMXMK060088;https://cdn.pnj.io/images/thumbnails/300/300/detailed/79/sixmxmk060088-hat-charm-diy-pnjsilver-dinh-hat.png;Hạt charm xỏ DIY PNJSilver đính hạt XMXMK060088;370.000;8;2;7;Vòng Tay Charm D.I.Y;;;;;;Nữ;Sinh nhật,Tình yêu,Ngày kỷ niệm,Các dịp lễ tết;Cho Nàng;;;;;;;;;;;;;;;;;;;;;;0
377;SI0000K060157;https://cdn.pnj.io/images/thumbnails/300/300/detailed/47/sinikk14279.000-hat-charm-nam-pnjsilver.png;Hạt charm nam PNJSilver My Man hình trụ tròn đính hạt màu đen 0000K060157;420.000;8;2;6;My man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
